path,present,tracked,size,category,approved,reference_count,runtime_success_count,last_git_change,rationale
08_scripts/reporting/build_phase54_market_expectation_gap_report.py,true,true,969,FREEZE,false,0,0,2026-05-28T23:21:37+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase54_research_brief_depth_lint.py,true,true,1593,FREEZE,false,0,0,2026-05-28T23:51:34+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase54_research_brief_quality_contract.py,true,true,878,FREEZE,false,0,0,2026-05-28T23:21:37+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase54_research_brief_quality_dashboard.py,true,true,1232,KEEP,false,1,0,2026-05-28T23:51:34+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase55_financial_metric_normalization.py,true,true,741,FREEZE,false,0,0,2026-05-29T00:14:22+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase55_financial_metric_schema.py,true,true,715,FREEZE,false,0,0,2026-05-29T00:14:22+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase55_financial_signal_brief.py,true,true,3304,FREEZE,false,0,0,2026-05-29T00:14:22+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase55_financial_signal_classification.py,true,true,739,FREEZE,false,0,0,2026-05-29T00:14:22+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase55_financial_signal_dashboard.py,true,true,1365,FREEZE,false,0,0,2026-05-29T00:14:22+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase55_financial_source_availability.py,true,true,759,FREEZE,false,0,0,2026-05-29T00:14:22+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase55_financial_to_thesis_impact.py,true,true,739,FREEZE,false,0,0,2026-05-29T00:14:22+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase55_framework_generalization_report.py,true,true,1659,FREEZE,false,0,0,2026-05-29T00:14:22+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase55_quarterly_financial_signals.py,true,true,751,FREEZE,false,0,0,2026-05-29T00:14:22+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase56_real_financial_adapter_generalization.py,true,true,1285,FREEZE,false,0,0,2026-05-29T10:02:11+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase56_real_financial_data_dashboard.py,true,true,1778,FREEZE,false,0,0,2026-05-29T10:02:11+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase56_real_financial_data_quality.py,true,true,679,FREEZE,false,0,0,2026-05-29T10:02:11+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase56_real_financial_phase55_integration.py,true,true,694,FREEZE,false,0,0,2026-05-29T10:02:11+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase56_real_financial_signal_brief.py,true,true,2989,FREEZE,false,0,0,2026-05-29T10:02:11+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase56_real_financial_signals.py,true,true,1860,FREEZE,false,0,0,2026-05-29T10:02:11+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase56_real_financial_source_availability.py,true,true,700,FREEZE,false,0,0,2026-05-29T10:02:11+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase56_real_financial_source_registry.py,true,true,672,FREEZE,false,0,0,2026-05-29T10:02:11+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase57_capex_field_matching_report.py,true,true,2842,FREEZE,false,0,0,2026-05-29T10:43:06+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase57_financial_integrated_investment_brief.py,true,true,7977,FREEZE,false,0,0,2026-05-29T10:43:06+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase57_financial_signal_interpretation.py,true,true,1390,FREEZE,false,0,0,2026-05-29T10:43:06+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase57_financial_thesis_impact_update.py,true,true,7737,FREEZE,false,0,0,2026-05-29T10:43:06+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase57_quarterly_financial_refinement_dashboard.py,true,true,4326,FREEZE,false,0,0,2026-05-29T10:43:06+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase57_quarterly_metric_coverage.py,true,true,2890,FREEZE,false,0,0,2026-05-29T10:43:06+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase57_refined_quarterly_financial_signals.py,true,true,1875,FREEZE,false,0,0,2026-05-29T10:43:06+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase57_second_ticker_financial_validation.py,true,true,4804,FREEZE,false,0,0,2026-05-29T10:43:06+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase57_single_quarter_conversion.py,true,true,2294,FREEZE,false,0,0,2026-05-29T10:43:06+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase58_ai_optical_financial_variable_dashboard.py,true,true,2777,FREEZE,false,0,0,2026-05-29T11:12:31+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase58_ai_optical_financial_variable_schema.py,true,true,1451,FREEZE,false,0,0,2026-05-29T11:12:31+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase58_cannot_conclude_guard_report.py,true,true,1305,FREEZE,false,0,0,2026-05-29T11:12:31+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase58_financial_signal_to_industry_variable_map.py,true,true,1517,FREEZE,false,0,0,2026-05-29T11:12:31+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase58_industry_aware_financial_brief_section.py,true,true,2831,FREEZE,false,0,0,2026-05-29T11:12:31+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase58_industry_financial_integrated_brief.py,true,true,5079,FREEZE,false,0,0,2026-05-29T11:12:31+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase58_industry_financial_thesis_impact.py,true,true,3809,FREEZE,false,0,0,2026-05-29T11:12:31+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase58_industry_financial_variable_generalization.py,true,true,2484,FREEZE,false,0,0,2026-05-29T11:12:31+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase58_industry_financial_variable_interpretation.py,true,true,1379,FREEZE,false,0,0,2026-05-29T11:12:31+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase59_finance_aware_daily_brief.py,true,true,3352,FREEZE,false,0,0,2026-05-29T12:13:10+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase59_finance_aware_thesis_review.py,true,true,1192,FREEZE,false,0,0,2026-05-29T12:13:10+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase59_finance_aware_watchlist_dashboard.py,true,true,2975,FREEZE,false,0,0,2026-05-29T12:13:10+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase59_finance_aware_watchlist_decision.py,true,true,1151,FREEZE,false,0,0,2026-05-29T12:13:10+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase59_finance_aware_watchlist_packet.py,true,true,3255,FREEZE,false,0,0,2026-05-29T12:13:10+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase59_watchlist_financial_delta.py,true,true,1216,FREEZE,false,0,0,2026-05-29T12:13:10+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase59_watchlist_industry_financial_signal_adapter.py,true,true,1514,FREEZE,false,0,0,2026-05-29T12:13:10+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_ai_optical_business_variable_schema.py,true,true,991,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_business_cannot_conclude_guard.py,true,true,939,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_business_evidence_brief.py,true,true,3613,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_business_evidence_dashboard.py,true,true,2078,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_business_evidence_quality_gate.py,true,true,953,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_business_evidence_retrieval.py,true,true,934,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_business_evidence_to_claim_map.py,true,true,950,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_business_evidence_watchlist_review.py,true,true,2074,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_business_source_inventory.py,true,true,942,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_financial_business_evidence_integration.py,true,true,967,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase60_semantic_business_evidence.py,true,true,959,FREEZE,false,0,0,2026-05-29T14:17:48+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_financial_real_business_evidence_integration.py,true,true,4647,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_business_cannot_conclude_guard.py,true,true,2104,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_business_evidence_brief.py,true,true,4475,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_business_evidence_dashboard.py,true,true,3179,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_business_evidence_quality_gate.py,true,true,3560,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_business_evidence_to_claim_map.py,true,true,5218,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_business_evidence_watchlist_review.py,true,true,2666,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_business_source_coverage_audit.py,true,true,1213,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_business_source_text_adapter.py,true,true,1262,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_quoted_span_validation.py,true,true,1153,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_real_text_business_evidence_retrieval.py,true,true,1306,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase61_semantic_business_evidence_from_real_text.py,true,true,5609,FREEZE,false,0,0,2026-05-29T15:46:14+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase62_chinese_business_source_registry.py,true,true,926,FREEZE,false,0,0,2026-05-29T16:01:47+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase62_chinese_business_text_chunks.py,true,true,1156,FREEZE,false,0,0,2026-05-29T16:01:47+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase62_chinese_text_normalization.py,true,true,1240,FREEZE,false,0,0,2026-05-29T16:01:47+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase62_cninfo_metadata_inventory.py,true,true,1114,FREEZE,false,0,0,2026-05-29T16:01:47+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase62_phase61_adapter_real_text_integration.py,true,true,2392,FREEZE,false,0,0,2026-05-29T16:01:47+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase62_real_chinese_business_evidence_brief.py,true,true,4426,FREEZE,false,0,0,2026-05-29T16:01:47+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase62_real_chinese_business_evidence_rerun.py,true,true,3285,FREEZE,false,0,0,2026-05-29T16:01:47+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase62_real_chinese_business_text_dashboard.py,true,true,2049,FREEZE,false,0,0,2026-05-29T16:01:47+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63_cninfo_real_network_validation.py,true,true,1177,FREEZE,false,0,0,2026-05-29T16:32:20+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63_controlled_online_text_fetch_validation.py,true,true,1257,FREEZE,false,0,0,2026-05-29T16:32:20+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63_pdf_text_extraction_report.py,true,true,1170,FREEZE,false,0,0,2026-05-29T16:32:20+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63_real_network_business_evidence_brief.py,true,true,3639,FREEZE,false,0,0,2026-05-29T16:32:20+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63_real_network_business_evidence_rerun.py,true,true,2489,FREEZE,false,0,0,2026-05-29T16:32:20+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63_real_network_source_validation_dashboard.py,true,true,2632,FREEZE,false,0,0,2026-05-29T16:32:20+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63_real_network_validation_config.py,true,true,1038,FREEZE,false,0,0,2026-05-29T16:32:20+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63_real_text_extraction_quality.py,true,true,1143,FREEZE,false,0,0,2026-05-29T16:32:20+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63b_real_evidence_gain_report.py,true,true,2927,FREEZE,false,0,0,2026-05-29T17:30:41+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63b_real_network_dashboard.py,true,true,3101,FREEZE,false,0,0,2026-05-29T17:30:41+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63b_real_network_execution_audit.py,true,true,1833,FREEZE,false,0,0,2026-05-29T17:30:41+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase63b_source_coverage_report.py,true,true,3016,FREEZE,false,0,0,2026-05-29T17:30:41+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase64_business_evidence_rerun_after_connector_repair.py,true,true,4890,FREEZE,false,0,0,2026-05-29T18:14:08+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase64_cninfo_endpoint_diagnostics.py,true,true,3140,FREEZE,false,0,0,2026-05-29T18:14:08+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase64_connector_health_dashboard.py,true,true,4383,FREEZE,false,0,0,2026-05-29T18:14:08+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase64_disclosure_endpoint_registry.py,true,true,1956,FREEZE,false,0,0,2026-05-29T18:14:08+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase64_disclosure_source_fallback_router.py,true,true,2136,FREEZE,false,0,0,2026-05-29T18:14:08+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase64_irm_qa_inventory.py,true,true,2267,FREEZE,false,0,0,2026-05-29T18:14:08+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase64_small_controlled_source_fetch_report.py,true,true,2661,FREEZE,false,0,0,2026-05-29T18:14:08+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase64_szse_disclosure_inventory.py,true,true,2410,FREEZE,false,0,0,2026-05-29T18:14:08+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65_business_evidence_rerun_after_metadata_breakthrough.py,true,true,1707,KEEP,false,1,0,2026-05-29T18:42:41+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase65_cninfo_announcement_query_matrix.py,true,true,1475,FREEZE,false,0,0,2026-05-29T18:42:41+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65_cninfo_metadata_connector_patch_report.py,true,true,2195,FREEZE,false,0,0,2026-05-29T18:42:41+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65_cninfo_pdf_text_validation_report.py,true,true,1352,KEEP,false,1,0,2026-05-29T18:42:41+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase65_cninfo_pdf_url_inventory.py,true,true,1245,FREEZE,false,0,0,2026-05-29T18:42:41+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65_cninfo_stock_identity_resolver.py,true,true,1752,FREEZE,false,0,0,2026-05-29T18:42:41+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65_disclosure_metadata_breakthrough_dashboard.py,true,true,1745,KEEP,false,1,0,2026-05-29T18:42:41+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase65_szse_endpoint_explorer.py,true,true,1402,FREEZE,false,0,0,2026-05-29T18:42:41+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65b_cninfo_connector_working_parameter_patch.py,true,true,4036,FREEZE,false,0,0,2026-05-29T21:17:43+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65b_cninfo_real_metadata_inventory.py,true,true,3763,KEEP,false,1,0,2026-05-29T21:17:43+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase65b_cninfo_real_pdf_text_extraction_report.py,true,true,1311,FREEZE,false,0,0,2026-05-29T21:17:43+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65b_cninfo_real_pdf_url_inventory.py,true,true,3468,KEEP,false,1,0,2026-05-29T21:17:43+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase65b_cninfo_source_identity_map.py,true,true,1940,FREEZE,false,0,0,2026-05-29T21:17:43+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65b_real_disclosure_business_evidence_rerun.py,true,true,4830,KEEP,false,1,0,2026-05-29T21:17:43+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase65b_real_disclosure_evidence_brief.py,true,true,2637,KEEP,false,1,0,2026-05-29T21:17:43+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase65b_real_disclosure_evidence_dashboard.py,true,true,1758,KEEP,false,1,0,2026-05-29T21:17:43+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase65b_real_disclosure_text_quality.py,true,true,1248,FREEZE,false,0,0,2026-05-29T21:17:43+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase65b_watchlist_update_from_real_disclosure.py,true,true,2181,KEEP,false,1,0,2026-05-29T21:17:43+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_business_evidence_text_quality.py,true,true,4200,KEEP,false,3,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_business_keyword_hit_scan.py,true,true,1725,KEEP,false,2,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_cninfo_targeted_disclosure_category_plan.py,true,true,1288,FREEZE,false,0,0,2026-05-29T22:35:45+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase66_cninfo_targeted_metadata_inventory.py,true,true,1358,FREEZE,false,0,0,2026-05-29T22:35:45+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase66_deep_business_evidence_extraction.py,true,true,3028,KEEP,false,7,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_deep_disclosure_evidence_brief.py,true,true,4549,KEEP,false,2,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_deep_evidence_cannot_conclude_guard.py,true,true,5351,KEEP,false,2,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_deep_evidence_claim_map.py,true,true,2223,KEEP,false,6,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_expanded_pdf_text_extraction_report.py,true,true,2101,KEEP,false,1,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_priority_pdf_selection.py,true,true,1633,FREEZE,false,0,0,2026-05-29T22:35:45+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase66_real_disclosure_evidence_gain_analytics.py,true,true,3549,KEEP,false,2,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_targeted_disclosure_harvest_dashboard.py,true,true,6404,KEEP,false,2,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase66_watchlist_update_from_deep_disclosure.py,true,true,3881,KEEP,false,3,0,2026-05-29T22:35:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67_administrative_disclosure_filter_report.py,true,true,2095,FREEZE,false,0,0,2026-05-29T22:51:26+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase67_business_disclosure_relevance_score.py,true,true,2189,FREEZE,false,0,0,2026-05-29T22:51:26+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase67_category_searchkey_matrix.py,true,true,1447,FREEZE,false,0,0,2026-05-29T22:51:26+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase67_cninfo_pagination_inventory.py,true,true,1525,FREEZE,false,0,0,2026-05-29T22:51:26+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase67_cninfo_searchkey_inventory.py,true,true,1461,FREEZE,false,0,0,2026-05-29T22:51:26+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase67_deep_evidence_rerun.py,true,true,3387,KEEP,false,5,0,2026-05-29T22:51:26+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67_evidence_gain_analytics.py,true,true,3158,KEEP,false,1,0,2026-05-29T22:51:26+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67_expanded_pdf_text_extraction_report.py,true,true,1887,FREEZE,false,0,0,2026-05-29T22:51:26+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase67_ir_report_evidence_brief.py,true,true,3361,KEEP,false,1,0,2026-05-29T22:51:26+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67_ir_report_harvest_dashboard.py,true,true,3713,KEEP,false,1,0,2026-05-29T22:51:26+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67_ir_report_priority_pdf_selection.py,true,true,2074,FREEZE,false,0,0,2026-05-29T22:51:26+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase67_ir_report_text_quality.py,true,true,2219,KEEP,false,2,0,2026-05-29T22:51:26+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67_watchlist_update.py,true,true,2385,KEEP,false,1,0,2026-05-29T22:51:26+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67b_cannot_conclude_guard.py,true,true,2178,KEEP,false,1,0,2026-05-29T23:14:54+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67b_deep_evidence_extraction.py,true,true,2795,KEEP,false,3,0,2026-05-29T23:14:54+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67b_evidence_claim_map.py,true,true,1902,KEEP,false,5,0,2026-05-29T23:14:54+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67b_evidence_gain_analytics.py,true,true,2815,KEEP,false,1,0,2026-05-29T23:14:54+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67b_high_value_pdf_download_report.py,true,true,1798,FREEZE,false,0,0,2026-05-29T23:14:54+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase67b_high_value_pdf_pool.py,true,true,1270,FREEZE,false,0,0,2026-05-29T23:14:54+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/reporting/build_phase67b_high_value_pdf_text_extraction_report.py,true,true,2287,KEEP,false,3,0,2026-05-29T23:14:54+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67b_ir_report_evidence_brief.py,true,true,3146,KEEP,false,1,0,2026-05-29T23:14:54+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67b_ir_report_pdf_evidence_dashboard.py,true,true,2928,KEEP,false,1,0,2026-05-29T23:14:54+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67b_ir_report_text_quality.py,true,true,2003,KEEP,false,2,0,2026-05-29T23:14:54+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/reporting/build_phase67b_watchlist_update.py,true,true,2037,KEEP,false,1,0,2026-05-29T23:14:54+08:00,legacy Phase asset still has a reference or recent runtime evidence
